time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2020-12-24 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,5.828282415552244,5.828282415552244,0.0,-0.15692591248636978
2020-12-25 09:00:00,1.017751805604055,1.0,1.0,1.0,0.9569253169932658,0.9949354245194642,5.7987646393368,5.828282415552244,-0.005064575480535849,-0.15692591248636978
2020-12-26 09:00:00,1.0428824166040818,0.9929950186799502,1.0,1.0,0.9409371846619577,0.9953629239891979,5.771875326935444,5.828282415552244,-0.009678166669872201,-0.15692591248636978
2020-12-27 09:00:00,0.9490378530800317,1.0433003802281369,0.9788112192995204,0.9574542897327707,0.9349276806474017,0.9727062845975721,5.614339404423772,5.828282415552244,-0.036707728945595375,-0.15692591248636978
2020-12-28 09:00:00,1.0,0.9975779325778302,1.0191230551626593,1.0549939344925194,1.0806362802080147,1.0304662404882048,5.785387218901351,5.828282415552244,-0.007359834955222966,-0.15692591248636978
2020-12-29 09:00:00,1.0,1.0,1.0437821829727059,0.9405784003615002,1.0024404964967069,0.9973602159661826,5.770115046091444,5.828282415552244,-0.009980190614234052,-0.15692591248636978
2020-12-30 09:00:00,1.0262646007642224,0.991624967079273,1.0,1.0,1.0,1.003577913568699,5.790760019007809,5.828282415552244,-0.0064379853049518765,-0.15692591248636978
2020-12-31 09:00:00,1.0,1.0,0.988538490343979,1.0,0.9620723847297967,0.9901221750147551,5.733559905008496,5.828282415552244,-0.01625221699809698,-0.15692591248636978
2021-01-01 09:00:00,1.0,0.9860024391246557,0.9892684203638268,1.0247898253934038,1.0000570874008108,1.0000235544565395,5.7336949558960955,5.828282415552244,-0.016229045353696403,-0.15692591248636978
2021-01-02 09:00:00,1.07843420293777,1.036642701889316,0.9854516428056443,0.9947963800904976,0.9714191942674287,1.0133488243981315,5.810233043014804,5.828282415552244,-0.0030968596321407915,-0.15692591248636978
2021-01-03 09:00:00,0.9592342152145328,1.2077945280589457,1.0480637466375677,1.0,1.111170841844963,1.0652526663512019,6.189366241193378,6.189366241193378,0.0,-0.15692591248636978
